Year,Month_[1-12],Day_[1-31],Julian_Day_[1-366],Hour_[1-24],Sensible_Heat_Flux_[Watt/meter^2],Surface_Friction_Velocity_[meters/second],Convective_Velocity_Scale_[meters/second],Vertical_Potential_Temperature_Gradient_above_PBL_[kelvin/meter],Convective_Mixing_Height_[meters],Mechanical_Mixing_Height_[meters],Monin-Obukhov_Length_[meters],Surface_Roughness_Length_[meters],Bowen_Ratio,Albedo,Wind_Speed_[meters/second],Wind_Direction_[degrees],Height_of_Anemometer_[meters],Temperature_[kelvin],Height_at_which_Temperature_was_Measured_[meters],Precipitation_Type_Code,Precipitation_Amount_[millmeters/hour],Relative_Humidity_[%],Surface_Pressure_[millibar],Cloud_Cover_[tenths],Data_Flag,
23,1,7,7,12,139.5,0.569,1.782,0.005,1464,1033,-118.6,0.5791,0.44,0.16,4.1,202,14,294.4,2,0,0,98,1010,7,NAD-SFC,NoSubs
23,1,7,7,13,118.4,0.506,1.754,0.008,1645,870,-98.7,0.5791,0.44,0.16,3.6,201,14,294.1,2,0,0,100,1010,8,NAD-SFC,NoSubs
23,1,7,7,14,153.5,0.46,1.971,0.01,1800,751,-57.1,0.5791,0.44,0.16,3.1,206,14,296.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,7,7,15,138.7,0.694,1.917,0.01,1834,1388,-217.6,0.8204,0.44,0.16,4.6,147,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,7,7,16,114.7,1.104,1.809,0.007,1861,2779,-1055.8,0.8204,0.44,0.16,7.7,135,14,299.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,7,7,17,82.9,0.991,1.629,0.01,1880,2398,-1056.9,0.73,0.44,0.18,7.2,124,14,299.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,7,7,18,48.2,0.918,1.362,0.01,1891,2130,-1446.9,0.73,0.44,0.23,6.7,124,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,19,4.2,0.976,0.604,0.01,1892,2307,-8888,0.73,0.44,0.4,7.2,121,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,20,-64,0.85,-9,-9,-999,1910,863.8,0.8204,0.44,1,6.2,142,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,21,-64,0.741,-9,-9,-999,1555,573.1,0.73,0.44,1,5.7,128,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,7,7,22,-59.1,0.576,-9,-9,-999,1085,291.5,0.73,0.44,1,4.6,132,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,7,7,23,-36.8,0.359,-9,-9,-999,568,113.1,0.8204,0.44,1,3.1,141,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,7,7,24,-26.6,0.248,-9,-9,-999,309,51.8,0.8204,0.44,1,2.6,145,14,295.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,8,8,1,-13.7,0.148,-9,-9,-999,142,21.3,0.8204,0.44,1,2.1,169,14,295.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,8,8,2,-13.7,0.148,-9,-9,-999,137,21.3,0.8204,0.44,1,2.1,171,14,294.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,3,-13.7,0.148,-9,-9,-999,137,21.3,0.8204,0.44,1,2.1,168,14,295.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,4,-5.9,0.094,-9,-9,-999,70,12.8,0.5791,0.44,1,1.5,185,14,294.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,8,8,5,-13,0.133,-9,-9,-999,116,16.2,0.2793,0.44,1,2.6,227,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,6,-2.4,0.059,-9,-9,-999,37,7.8,0.4728,0.44,1,1,5,14,293.1,2,0,0,100,1010,1,NAD-SFC,NoSubs
23,1,8,8,7,10.4,0.261,0.313,0.005,106,320,-154.7,0.4358,0.44,0.33,2.1,275,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,8,55.9,0.31,1.096,0.005,850,415,-48.2,0.2793,0.44,0.21,2.6,261,14,293.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,8,8,9,99.4,0.246,1.439,0.005,1081,294,-13.4,0.4358,0.44,0.17,1.5,280,14,293.1,2,0,0,100,1010,3,NAD-SFC,NoSubs
23,1,8,8,10,134.1,0.229,1.638,0.005,1182,263,-8,0.2793,0.44,0.16,1.5,250,14,295.1,2,0,0,83,1010,3,NAD-SFC,NoSubs
23,1,8,8,11,159.6,0.432,1.788,0.006,1292,682,-45.5,0.2793,0.44,0.16,3.6,229,14,296.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,1,8,8,12,174.4,0.464,1.892,0.007,1402,759,-51.7,0.5791,0.44,0.16,3.1,197,14,296.1,2,0,0,78,1010,3,NAD-SFC,NoSubs
23,1,8,8,13,178.7,0.678,1.956,0.006,1511,1340,-157.3,0.73,0.44,0.16,4.6,129,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,8,8,14,172.8,0.677,1.98,0.006,1621,1337,-161.8,0.73,0.44,0.16,4.6,134,14,299.1,2,0,0,61,1010,3,NAD-SFC,NoSubs
23,1,8,8,15,139.1,0.808,1.866,0.006,1686,1736,-340.9,0.73,0.44,0.16,5.7,102,14,299.1,2,0,0,61,1010,6,NAD-SFC,NoSubs
23,1,8,8,16,115.2,0.931,1.771,0.011,1740,2147,-630.9,0.73,0.44,0.16,6.7,109,14,300.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,8,8,17,82.6,0.771,1.593,0.006,1765,1665,-500.1,0.6636,0.44,0.18,5.7,88,14,298.1,2,0,0,69,1010,6,NAD-SFC,NoSubs
23,1,8,8,18,44.8,0.785,1.302,0.006,1772,1670,-972.8,0.73,0.44,0.23,5.7,90,14,298.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,19,6.1,0.774,0.671,0.006,1774,1635,-6798.9,0.73,0.44,0.4,5.7,113,14,298.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,20,-57.3,0.656,-9,-9,-999,1294,442.6,0.73,0.44,1,5.1,132,14,298.1,2,0,0,65,1010,6,NAD-SFC,NoSubs
23,1,8,8,21,-44.7,0.51,-9,-9,-999,899,266.9,0.73,0.44,1,4.1,123,14,297.1,2,0,0,74,1010,6,NAD-SFC,NoSubs
23,1,8,8,22,-31.1,0.355,-9,-9,-999,530,129.2,0.73,0.44,1,3.1,128,14,297.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,8,8,23,-23.3,0.265,-9,-9,-999,332,71.6,0.73,0.44,1,2.6,120,14,296.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,8,8,24,-38.2,0.434,-9,-9,-999,687,192.8,0.73,0.44,1,3.6,104,14,296.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,1,9,9,1,-12.4,0.148,-9,-9,-999,253,23.5,0.8204,0.44,1,2.1,155,14,296.1,2,0,0,73,1010,6,NAD-SFC,NoSubs
23,1,9,9,2,-0.7,0.035,-9,-9,-999,103,5.6,0.8204,0.44,1,0.5,166,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,9,9,3,-0.4,0.026,-9,-9,-999,25,3.4,0.2793,0.44,1,0.5,226,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,1,9,9,4,-0.6,0.031,-9,-9,-999,13,4.7,0.5791,0.44,1,0.5,224,14,293.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,9,9,5,-1.7,0.051,-9,-9,-999,28,6.9,0.2793,0.44,1,1,266,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,9,9,6,-12.4,0.14,-9,-9,-999,125,19.8,0.2793,0.44,1,2.6,259,14,294.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,9,9,7,13.5,0.237,0.372,0.005,138,278,-89.6,0.2793,0.44,0.34,2.1,263,14,293.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,9,9,8,-999,-9,-9,-9,138,-999,-99999,0.2793,0.44,0.21,2.6,264,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,9,9,9,-999,-9,-9,-9,138,-999,-99999,0.4358,0.44,0.17,1,280,14,293.1,2,0,0,94,1010,99,NAD-SFC,NoSubs
23,1,9,9,10,-999,-9,-9,-9,138,-999,-99999,0.4358,0.44,0.16,2.6,294,14,295.1,2,0,0,83,1010,99,NAD-SFC,NoSubs
23,1,9,9,11,158.6,0.324,1.642,0.005,1007,442,-19.3,0.4358,0.44,0.16,2.1,291,14,296.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,9,9,12,174.4,0.38,1.768,0.005,1143,562,-28.3,0.4358,0.44,0.16,2.6,277,14,298.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,1,9,9,13,178.6,0.381,1.844,0.005,1268,564,-27.9,0.4358,0.44,0.16,2.6,284,14,299.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,9,9,14,172.8,0.38,1.875,0.005,1377,561,-28.5,0.4358,0.44,0.16,2.6,305,14,299.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,9,9,15,155.6,0.491,1.85,0.005,1470,825,-68.6,0.73,0.44,0.16,3.1,90,14,300.1,2,0,0,54,1010,3,NAD-SFC,NoSubs
23,1,9,9,16,126.8,0.843,1.756,0.005,1541,1858,-425.8,0.6636,0.44,0.16,6.2,83,14,300.1,2,0,0,58,1010,1,NAD-SFC,NoSubs
23,1,9,9,17,90.2,0.861,1.592,0.005,1614,1916,-638.2,0.73,0.44,0.18,6.2,101,14,300.1,2,0,0,58,1010,1,NAD-SFC,NoSubs
23,1,9,9,18,46.3,0.786,1.284,0.005,1648,1684,-944.3,0.73,0.44,0.23,5.7,104,14,299.1,2,0,0,61,1010,1,NAD-SFC,NoSubs
23,1,9,9,19,2,0.748,0.453,0.005,1652,1559,-8888,0.6636,0.44,0.4,5.7,76,14,300.1,2,0,0,62,1010,1,NAD-SFC,NoSubs
23,1,9,9,20,-58.5,0.577,-9,-9,-999,1086,295,0.73,0.44,1,4.6,101,14,299.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,9,9,21,-49.3,0.484,-9,-9,-999,820,207.4,0.6636,0.44,1,4.1,79,14,298.1,2,0,0,65,1010,3,NAD-SFC,NoSubs
23,1,9,9,22,-43.3,0.424,-9,-9,-999,667,158.5,0.73,0.44,1,3.6,120,14,297.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,1,9,9,23,-12.6,0.142,-9,-9,-999,245,20.5,0.73,0.44,1,2.1,94,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,9,9,24,-2.5,0.061,-9,-9,-999,71,8.4,0.5371,0.44,1,1,999,14,296.1,2,0,0,73,1010,3,NAD-SFC,NoSubs
23,1,10,10,1,-2.4,0.059,-9,-9,-999,35,7.8,0.4728,0.44,1,1,31,14,296.1,2,0,0,73,1010,1,NAD-SFC,NoSubs
23,1,10,10,2,-5.3,0.089,-9,-9,-999,63,11.7,0.4728,0.44,1,1.5,33,14,296.1,2,0,0,78,1010,1,NAD-SFC,NoSubs
23,1,10,10,3,-999,-9,-9,-9,-999,-999,-99999,0.5371,0.44,1,0,0,14,294.1,2,0,0,88,1010,1,NAD-SFC,NoSubs
23,1,10,10,4,-999,-9,-9,-9,-999,-999,-99999,0.5371,0.44,1,0,0,14,294.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,10,10,5,-5.1,0.086,-9,-9,-999,61,11.5,0.4358,0.44,1,1.5,278,14,295.1,2,0,0,88,1010,3,NAD-SFC,NoSubs
23,1,10,10,6,-9.2,0.121,-9,-9,-999,101,17.4,0.4358,0.44,1,2.1,305,14,295.1,2,0,0,88,1010,6,NAD-SFC,NoSubs
23,1,10,10,7,13.6,0.372,0.474,0.005,281,544,-339.3,0.4358,0.44,0.34,3.1,304,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,10,10,8,53.2,0.395,1.012,0.005,702,596,-104.7,0.4358,0.44,0.21,3.1,304,14,295.1,2,0,0,83,1010,6,NAD-SFC,NoSubs
23,1,10,10,9,97.7,0.412,1.38,0.005,970,635,-64.6,0.4358,0.44,0.17,3.1,296,14,295.1,2,0,0,83,1010,1,NAD-SFC,NoSubs
23,1,10,10,10,133.1,0.391,1.577,0.007,1062,587,-40.5,0.3161,0.44,0.16,3.1,342,14,297.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,10,10,11,159.9,0.444,1.727,0.007,1163,711,-49.5,0.3161,0.44,0.16,3.6,341,14,298.1,2,0,0,69,1010,3,NAD-SFC,NoSubs
23,1,10,10,12,174.7,0.4,1.848,0.008,1305,608,-32.9,0.3161,0.44,0.16,3.1,353,14,299.1,2,0,0,65,1010,1,NAD-SFC,NoSubs
23,1,10,10,13,179.4,0.496,1.937,0.009,1463,837,-61.2,0.3161,0.44,0.16,4.1,355,14,301.1,2,0,0,58,1010,3,NAD-SFC,NoSubs
23,1,10,10,14,173.6,0.59,1.929,0.008,1493,1086,-106.6,0.3161,0.44,0.16,5.1,346,14,301.1,2,0,0,62,1010,3,NAD-SFC,NoSubs
23,1,10,10,15,156.5,0.694,1.875,0.007,1520,1384,-192.2,0.3161,0.44,0.16,6.2,346,14,302.1,2,0,0,55,1010,3,NAD-SFC,NoSubs
23,1,10,10,16,128.2,0.738,1.763,0.007,1541,1518,-282.2,0.3161,0.44,0.16,6.7,348,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10,10,17,91.6,0.631,1.581,0.007,1556,1218,-247,0.3161,0.44,0.18,5.7,348,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10,10,18,48,0.689,1.277,0.007,1564,1370,-613.3,0.4728,0.44,0.23,5.7,7,14,303.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,10,10,19,2.5,0.603,0.477,0.007,1563,1133,-7913.6,0.3161,0.44,0.4,5.7,353,14,301.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,1,10,10,20,-42,0.433,-9,-9,-999,712,173.5,0.4728,0.44,1,4.1,9,14,301.1,2,0,0,66,1010,4,NAD-SFC,Sub_CC
23,1,10,10,21,-44.5,0.51,-9,-9,-999,874,269.1,0.73,0.44,1,4.1,95,14,299.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,10,10,22,-36.6,0.36,-9,-9,-999,537,115.3,0.4728,0.44,1,3.6,32,14,299.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,1,10,10,23,-38.3,0.438,-9,-9,-999,696,197.8,0.4728,0.44,1,4.1,8,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,10,10,24,-38.3,0.438,-9,-9,-999,696,197.8,0.4728,0.44,1,4.1,11,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,11,1,-26.1,0.299,-9,-9,-999,406,92,0.4728,0.44,1,3.1,30,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,11,2,-26.1,0.299,-9,-9,-999,392,92,0.4728,0.44,1,3.1,44,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,11,3,-9.5,0.124,-9,-9,-999,134,18.1,0.4728,0.44,1,2.1,13,14,298.1,2,0,0,78,1010,6,NAD-SFC,NoSubs
23,1,11,11,4,-28.4,0.323,-9,-9,-999,440,106.7,0.5791,0.44,1,3.1,214,14,296.4,2,0,0,98,1010,6,NAD-SFC,NoSubs
23,1,11,11,5,-12.6,0.143,-9,-9,-999,160,20.9,0.2793,0.44,1,2.6,233,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,11,6,-25.5,0.289,-9,-9,-999,373,85.1,0.4358,0.44,1,3.1,284,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,11,7,13.5,0.551,0.593,0.005,553,980,-1111.1,0.4728,0.44,0.34,4.6,2,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,11,8,52.7,0.555,0.971,0.005,626,991,-291.5,0.4358,0.44,0.21,4.6,281,14,295.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,11,11,9,89.8,0.461,1.223,0.005,734,760,-98.4,0.4358,0.44,0.17,3.6,312,14,296.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,11,11,10,120,0.482,1.425,0.005,870,804,-84.3,0.3161,0.44,0.16,4.1,315,14,296.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,11,11,11,143.1,0.393,1.594,0.005,1021,598,-38.3,0.3161,0.44,0.16,3.1,317,14,298.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,11,11,12,156.7,0.444,1.716,0.005,1164,709,-50.2,0.3161,0.44,0.16,3.6,320,14,299.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,11,11,13,160.1,0.596,1.791,0.005,1295,1104,-119.3,0.4728,0.44,0.16,4.6,5,14,300.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,11,11,14,155.4,0.587,1.825,0.007,1412,1079,-116.9,0.3161,0.44,0.16,5.1,354,14,301.1,2,0,0,70,1010,6,NAD-SFC,NoSubs
23,1,11,11,15,140.9,0.642,1.808,0.008,1513,1232,-169.1,0.3161,0.44,0.16,5.7,347,14,303.1,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,1,11,11,16,116.7,0.532,1.725,0.007,1585,946,-116.5,0.4728,0.44,0.16,4.1,1,14,303.1,2,0,0,62,1010,6,NAD-SFC,NoSubs
23,1,11,11,17,85.4,0.311,1.571,0.007,1638,465,-31.6,0.4728,0.44,0.18,2.1,13,14,304.1,2,0,0,55,1010,6,NAD-SFC,NoSubs
23,1,11,11,18,47.7,0.643,1.3,0.007,1661,1237,-502.1,0.73,0.44,0.23,4.6,126,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,11,11,19,5.7,0.581,0.64,0.007,1665,1070,-3127.2,0.8204,0.44,0.4,4.1,139,14,302.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,1,11,11,20,-55.1,0.523,-9,-9,-999,912,233.6,0.8204,0.44,1,4.1,154,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,11,11,21,-46.6,0.442,-9,-9,-999,712,167.1,0.8204,0.44,1,3.6,156,14,300.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,11,11,22,-26.3,0.259,-9,-9,-999,346,59.7,0.8204,0.44,1,2.6,156,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,11,11,23,-45.3,0.445,-9,-9,-999,712,175,0.8204,0.44,1,3.6,151,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,11,11,24,-37.7,0.355,-9,-9,-999,514,107.1,0.8204,0.44,1,3.1,149,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,12,12,1,-7,0.106,-9,-9,-999,181,15.3,0.8204,0.44,1,1.5,178,14,298.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,12,12,2,-6.8,0.106,-9,-9,-999,84,15.6,0.8204,0.44,1,1.5,169,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,3,-999,-9,-9,-9,-999,-999,-99999,0.5371,0.44,1,0,0,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,4,-8.7,0.111,-9,-9,-999,89,14.2,0.3161,0.44,1,2.1,346,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,5,-27.9,0.274,-9,-9,-999,345,66.5,0.4358,0.44,1,3.1,297,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,6,-12.7,0.133,-9,-9,-999,130,16.7,0.2793,0.44,1,2.6,268,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,7,12.2,0.316,0.397,0.005,183,427,-233.3,0.4358,0.44,0.34,2.6,298,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,8,57.2,0.45,0.861,0.005,401,723,-143,0.4358,0.44,0.21,3.6,282,14,297.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,12,12,9,99.1,0.516,1.193,0.005,617,890,-125.2,0.4358,0.44,0.17,4.1,303,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,10,133.6,0.474,1.448,0.005,819,785,-71.8,0.4358,0.44,0.16,3.6,311,14,297.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,12,12,11,-999,-9,-9,-9,821,-999,-99999,0.4358,0.44,0.16,2.1,308,14,298.1,2,0,0,89,1010,99,NAD-SFC,NoSubs
23,1,12,12,12,-999,-9,-9,-9,823,-999,-99999,0.3161,0.44,0.16,2.6,329,14,300.1,2,0,0,74,1010,99,NAD-SFC,NoSubs
23,1,12,12,13,-999,-9,-9,-9,826,-999,-99999,0.3161,0.44,0.16,1.5,338,14,302.1,2,0,0,55,1010,99,NAD-SFC,NoSubs
23,1,12,12,14,174.3,0.352,1.705,0.007,1026,501,-22.6,0.3161,0.44,0.16,2.6,328,14,304.1,2,0,0,52,1010,1,NAD-SFC,NoSubs
23,1,12,12,15,156.7,0.491,1.722,0.008,1176,825,-68,0.3161,0.44,0.16,4.1,341,14,304.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,12,12,16,129.3,0.533,1.665,0.009,1288,932,-105.3,0.3161,0.44,0.16,4.6,329,14,305.1,2,0,0,49,1010,1,NAD-SFC,NoSubs
23,1,12,12,17,92.7,0.475,1.508,0.009,1334,790,-104.2,0.3161,0.44,0.18,4.1,326,14,305.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,12,12,18,49.1,0.442,1.224,0.009,1346,706,-158,0.6636,0.44,0.23,3.1,89,14,305.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,12,12,19,4.8,0.315,0.566,0.009,1348,435,-579.1,0.4728,0.44,0.4,2.6,2,14,306.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,12,12,20,-59,0.563,-9,-9,-999,1015,273,0.3161,0.44,1,5.7,345,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,12,12,21,-12.2,0.138,-9,-9,-999,458,19.3,0.6636,0.44,1,2.1,76,14,301.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,12,12,22,-43.5,0.43,-9,-9,-999,677,164.7,0.4728,0.44,1,4.1,17,14,300.1,2,0,0,79,1010,3,NAD-SFC,NoSubs
23,1,12,12,23,-28.8,0.284,-9,-9,-999,379,72,0.4728,0.44,1,3.1,25,14,300.1,2,0,0,84,1010,3,NAD-SFC,NoSubs
23,1,12,12,24,-32.8,0.31,-9,-9,-999,414,81.8,0.3161,0.44,1,3.6,360,14,299.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,13,13,1,-31.8,0.313,-9,-9,-999,421,87.2,0.3161,0.44,1,3.6,359,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,13,13,2,-31.8,0.313,-9,-9,-999,421,87.2,0.3161,0.44,1,3.6,358,14,299.1,2,0,0,89,1010,3,NAD-SFC,NoSubs
23,1,13,13,3,-38.3,0.378,-9,-9,-999,556,126.4,0.3161,0.44,1,4.1,343,14,299.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13,13,4,-33.7,0.386,-9,-9,-999,576,154.3,0.3161,0.44,1,4.1,339,14,299.1,2,0,0,89,1010,6,NAD-SFC,NoSubs
23,1,13,13,5,-9.5,0.124,-9,-9,-999,205,18.1,0.4728,0.44,1,2.1,4,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,13,6,-13.2,0.137,-9,-9,-999,123,17.6,0.3161,0.44,1,2.6,360,14,299.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13,13,7,13.7,0.392,0.474,0.009,279,589,-395.9,0.3161,0.44,0.35,3.6,337,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,13,8,52.9,0.448,0.928,0.008,545,719,-153.1,0.4358,0.44,0.21,3.6,283,14,298.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,13,9,99,0.413,1.212,0.009,649,637,-63.9,0.4358,0.44,0.17,3.1,301,14,298.1,2,0,0,94,1010,3,NAD-SFC,NoSubs
23,1,13,13,10,132.9,0.343,1.41,0.008,760,485,-27.3,0.3161,0.44,0.16,2.6,323,14,299.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,13,13,11,158.8,0.349,1.549,0.007,844,495,-24.1,0.3161,0.44,0.16,2.6,332,14,299.1,2,0,0,94,1010,1,NAD-SFC,NoSubs
23,1,13,13,12,174.6,0.495,1.65,0.006,929,835,-62.5,0.3161,0.44,0.16,4.1,331,14,300.1,2,0,0,89,1010,1,NAD-SFC,NoSubs
23,1,13,13,13,178.6,0.543,1.706,0.005,1002,959,-80.7,0.3161,0.44,0.16,4.6,360,14,301.1,2,0,0,79,1010,1,NAD-SFC,NoSubs
23,1,13,13,14,173.4,0.599,1.723,0.005,1065,1111,-111.7,0.4728,0.44,0.16,4.6,7,14,302.1,2,0,0,74,1010,1,NAD-SFC,NoSubs
23,1,13,13,15,156.2,0.531,1.734,0.005,1204,934,-86.2,0.4358,0.44,0.16,4.1,301,14,303.1,2,0,0,66,1010,1,NAD-SFC,NoSubs
23,1,13,13,16,128.9,0.485,1.678,0.005,1322,813,-79.5,0.3161,0.44,0.16,4.1,346,14,304.1,2,0,0,59,1010,1,NAD-SFC,NoSubs
23,1,13,13,17,92.8,0.427,1.533,0.005,1402,673,-75.7,0.3161,0.44,0.18,3.6,347,14,305.1,2,0,0,63,1010,1,NAD-SFC,NoSubs
23,1,13,13,18,50.9,0.67,1.266,0.005,1439,1317,-533.2,0.3161,0.44,0.23,6.2,344,14,304.1,2,0,0,70,1010,3,NAD-SFC,NoSubs
23,1,13,13,19,6.6,0.374,0.642,0.005,1444,648,-712.3,0.4728,0.44,0.4,3.1,20,14,304.1,2,0,0,66,1010,3,NAD-SFC,NoSubs
23,1,13,13,20,-56.4,0.561,-9,-9,-999,1008,282.1,0.4728,0.44,1,5.1,6,14,302.1,2,0,0,74,1010,3,NAD-SFC,NoSubs
23,1,13,13,21,-38.6,0.446,-9,-9,-999,726,206.5,0.3161,0.44,1,4.6,358,14,301.1,2,0,0,79,1010,6,NAD-SFC,NoSubs
23,1,13,13,22,-46.8,0.538,-9,-9,-999,947,300.4,0.5791,0.44,1,4.6,191,14,300.1,2,0,0,86,1010,6,NAD-SFC,NoSubs
23,1,13,13,23,-4.1,0.079,-9,-9,-999,543,10.9,0.3161,0.44,1,1.5,360,14,299.1,2,0,0,94,1010,6,NAD-SFC,NoSubs
23,1,13,13,24,-49.6,0.564,-9,-9,-999,1015,325,0.6636,0.44,1,4.6,88,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
23,1,14,14,1,-51.4,0.501,-9,-9,-999,857,220.8,0.73,0.44,1,4.1,104,14,296.1,2,0,0,44,1010,3,NAD-SFC,NoSubs
23,1,14,14,2,-10.4,0.132,-9,-9,-999,360,19.8,0.5791,0.44,1,2.1,213,14,296.1,2,0,0,100,1010,6,NAD-SFC,NoSubs
